Reporting Economy,Continent,Commercial services traded,Date,Value
Belgium,Europe,Air transport,31/12/2019,"3,751,359,000"
Belgium,Europe,Air transport,31/12/2016,"3,318,496,000"
Belgium,Europe,Air transport,31/12/2021,"3,632,209,564"
Belgium,Europe,Air transport,31/12/2018,"3,879,436,000"
Belgium,Europe,Air transport,31/12/2013,"3,955,136,000"
Belgium,Europe,Air transport,31/12/2017,"3,488,455,000"
Belgium,Europe,Air transport,31/12/2014,"4,001,444,000"
Belgium,Europe,Air transport,31/12/2020,"2,335,791,000"
Belgium,Europe,Passenger (Air),31/12/2014,"2,429,828,000"
Belgium,Europe,Passenger (Air),31/12/2013,"2,288,347,000"
Belgium,Europe,Passenger (Air),31/12/2018,"2,080,842,000"
Belgium,Europe,Passenger (Air),31/12/2017,"1,956,608,000"
Belgium,Europe,Passenger (Air),31/12/2020,"592,800,000"
Belgium,Europe,Passenger (Air),31/12/2021,"1,491,982,670"
Belgium,Europe,Passenger (Air),31/12/2016,"1,898,339,000"
Belgium,Europe,Passenger (Air),31/12/2019,"1,907,585,000"
Belgium,Europe,Passenger (Air),31/12/2015,"2,040,394,000"
Belgium,Europe,Freight (Air),31/12/2016,"960,792,000"
Belgium,Europe,Freight (Air),31/12/2013,"1,197,962,000"
Belgium,Europe,Freight (Air),31/12/2018,"1,212,840,000"
Belgium,Europe,Freight (Air),31/12/2019,"1,178,807,000"
Belgium,Europe,Freight (Air),31/12/2015,"954,181,000"
Belgium,Europe,Freight (Air),31/12/2014,"1,049,516,000"
Belgium,Europe,Freight (Air),31/12/2017,"1,079,975,000"
Belgium,Europe,Freight (Air),31/12/2020,"1,090,797,000"
Belgium,Europe,Freight (Air),31/12/2021,"1,354,275,376"
Belgium,Europe,Space transport,31/12/2020,0
Belgium,Europe,Space transport,31/12/2014,0
Belgium,Europe,Space transport,31/12/2015,0
Belgium,Europe,Space transport,31/12/2013,0
Belgium,Europe,Space transport,31/12/2017,0
Belgium,Europe,Space transport,31/12/2018,0
Belgium,Europe,Space transport,31/12/2016,0
Belgium,Europe,Space transport,31/12/2019,0
Belgium,Europe,Rail transport,31/12/2019,"765,721,000"
Belgium,Europe,Rail transport,31/12/2016,"624,293,000"
Belgium,Europe,Rail transport,31/12/2013,"621,559,000"
Belgium,Europe,Rail transport,31/12/2018,"749,906,000"
Belgium,Europe,Rail transport,31/12/2017,"734,293,000"
Belgium,Europe,Rail transport,31/12/2014,"741,303,000"
Belgium,Europe,Rail transport,31/12/2020,"511,704,000"
Belgium,Europe,Rail transport,31/12/2015,"740,045,000"
Belgium,Europe,Passenger (Rail),31/12/2013,"39,844,000"
Belgium,Europe,Passenger (Rail),31/12/2017,"240,622,000"
Belgium,Europe,Passenger (Rail),31/12/2018,"178,324,000"
Belgium,Europe,Passenger (Rail),31/12/2014,"143,478,000"
Belgium,Europe,Passenger (Rail),31/12/2019,"155,607,000"
Belgium,Europe,Passenger (Rail),31/12/2015,"118,718,000"
Belgium,Europe,Passenger (Rail),31/12/2016,"137,256,000"
Belgium,Europe,Passenger (Rail),31/12/2020,"127,926,000"
Belgium,Europe,Freight (Rail),31/12/2015,"462,667,000"
Belgium,Europe,Freight (Rail),31/12/2018,"346,020,000"
Belgium,Europe,Freight (Rail),31/12/2014,"406,521,000"
Belgium,Europe,Freight (Rail),31/12/2017,"320,829,000"
Belgium,Europe,Freight (Rail),31/12/2013,"386,482,000"
Belgium,Europe,Freight (Rail),31/12/2020,"201,027,000"
Belgium,Europe,Freight (Rail),31/12/2016,"344,247,000"
Belgium,Europe,Freight (Rail),31/12/2019,"302,258,000"
Belgium,Europe,Road transport,31/12/2013,"5,935,360,000"
Belgium,Europe,Road transport,31/12/2019,"11,099,590,000"
Belgium,Europe,Road transport,31/12/2016,"9,249,282,000"
Belgium,Europe,Road transport,31/12/2017,"11,331,832,000"
Belgium,Europe,Road transport,31/12/2018,"11,449,354,000"
Belgium,Europe,Road transport,31/12/2014,"8,478,492,000"
Belgium,Europe,Road transport,31/12/2020,"10,706,946,000"
Belgium,Europe,Road transport,31/12/2015,"8,539,921,000"
Belgium,Europe,Passenger (Road),31/12/2014,"22,585,000"
Belgium,Europe,Passenger (Road),31/12/2013,"6,641,000"
Belgium,Europe,Passenger (Road),31/12/2016,"21,031,000"
Belgium,Europe,Passenger (Road),31/12/2019,"117,545,000"
Belgium,Europe,Passenger (Road),31/12/2020,"106,224,000"
Belgium,Europe,Passenger (Road),31/12/2015,"24,409,000"
Belgium,Europe,Passenger (Road),31/12/2017,"25,983,000"
Belgium,Europe,Passenger (Road),31/12/2018,"44,876,000"
Belgium,Europe,Freight (Road),31/12/2013,"4,876,849,000"
Belgium,Europe,Freight (Road),31/12/2017,"9,467,858,000"
Belgium,Europe,Freight (Road),31/12/2018,"9,327,179,000"
Belgium,Europe,Freight (Road),31/12/2015,"7,022,107,000"
Belgium,Europe,Freight (Road),31/12/2020,"9,040,482,000"
Belgium,Europe,Freight (Road),31/12/2019,"9,112,523,000"
Belgium,Europe,Freight (Road),31/12/2016,"7,739,467,000"
Belgium,Europe,Freight (Road),31/12/2014,"7,107,479,000"
Belgium,Europe,Inland waterway transport,31/12/2020,"484,291,000"
Belgium,Europe,Inland waterway transport,31/12/2018,"517,258,000"
Belgium,Europe,Inland waterway transport,31/12/2017,"465,429,000"
Belgium,Europe,Inland waterway transport,31/12/2014,"371,980,000"
Belgium,Europe,Inland waterway transport,31/12/2013,"318,748,000"
Belgium,Europe,Inland waterway transport,31/12/2016,"402,913,000"
Belgium,Europe,Inland waterway transport,31/12/2015,"380,563,000"
Belgium,Europe,Inland waterway transport,31/12/2019,"390,697,000"
Belgium,Europe,Pipeline transport,31/12/2015,"633,532,000"
Belgium,Europe,Pipeline transport,31/12/2020,"254,710,000"
Belgium,Europe,Pipeline transport,31/12/2016,"561,200,000"
Belgium,Europe,Pipeline transport,31/12/2014,"803,743,000"
Belgium,Europe,Pipeline transport,31/12/2019,"373,904,000"
Belgium,Europe,Pipeline transport,31/12/2017,"395,388,000"
Belgium,Europe,Pipeline transport,31/12/2018,"512,534,000"
Belgium,Europe,Pipeline transport,31/12/2013,"648,122,000"
Belgium,Europe,Electricity transmission,31/12/2016,"261,229,000"
Belgium,Europe,Electricity transmission,31/12/2020,"270,700,000"
Belgium,Europe,Electricity transmission,31/12/2014,"90,338,000"
Belgium,Europe,Electricity transmission,31/12/2017,"202,213,000"
Belgium,Europe,Electricity transmission,31/12/2018,"292,877,000"
Belgium,Europe,Electricity transmission,31/12/2013,"286,873,000"
Belgium,Europe,Electricity transmission,31/12/2015,"216,355,000"
Belgium,Europe,Electricity transmission,31/12/2019,"250,762,000"
Belgium,Europe,Postal and courier services,31/12/2014,"642,994,000"
Belgium,Europe,Postal and courier services,31/12/2019,"428,759,000"
Belgium,Europe,Postal and courier services,31/12/2017,"710,569,000"
Belgium,Europe,Postal and courier services,31/12/2021,"527,779,207"
Belgium,Europe,Postal and courier services,31/12/2015,"615,780,000"
Belgium,Europe,Postal and courier services,31/12/2013,"594,997,000"
Belgium,Europe,Postal and courier services,31/12/2016,"690,708,000"
Belgium,Europe,Postal and courier services,31/12/2018,"529,068,000"
Belgium,Europe,Postal and courier services,31/12/2020,"455,736,000"
Belgium,Europe,Travel,31/12/2016,"14,421,841,000"
Belgium,Europe,Travel,31/12/2014,"23,826,662,000"
Belgium,Europe,Travel,31/12/2015,"13,656,994,000"
Belgium,Europe,Travel,31/12/2019,"18,757,915,000"
Belgium,Europe,Travel,31/12/2018,"18,487,843,000"
Belgium,Europe,Travel,31/12/2013,"22,168,946,000"
Belgium,Europe,Travel,31/12/2017,"15,519,560,000"
Belgium,Europe,Travel,31/12/2021,"14,703,828,000"
Belgium,Europe,Travel,31/12/2020,"13,010,756,000"
Belgium,Europe,Business,31/12/2020,"1,617,350,000"
Belgium,Europe,Business,31/12/2019,"2,280,370,000"
Belgium,Europe,Business,31/12/2014,"3,298,667,000"
Belgium,Europe,Business,31/12/2015,"1,769,673,000"
Belgium,Europe,Business,31/12/2016,"1,722,341,000"
Belgium,Europe,Business,31/12/2018,"2,188,309,000"
Belgium,Europe,Business,31/12/2017,"1,893,346,000"
Belgium,Europe,Business,31/12/2013,"3,109,124,000"
Belgium,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2015,"896,486,000"
Belgium,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2017,"824,667,000"
Belgium,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2019,"900,058,000"
Belgium,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2018,"904,611,000"
Belgium,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2020,"728,721,000"
Belgium,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2016,"808,039,000"
Belgium,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2013,"950,933,000"
Belgium,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2014,"1,073,429,000"
Belgium,Europe,Personal,31/12/2017,"13,626,214,000"
Belgium,Europe,Personal,31/12/2016,"12,699,499,000"
Belgium,Europe,Personal,31/12/2015,"11,887,321,000"
Belgium,Europe,Personal,31/12/2014,"20,527,994,000"
Belgium,Europe,Personal,31/12/2019,"16,477,545,000"
Belgium,Europe,Personal,31/12/2018,"16,299,534,000"
Belgium,Europe,Personal,31/12/2013,"19,059,822,000"
Belgium,Europe,Personal,31/12/2020,"11,392,264,000"
Belgium,Europe,Construction,31/12/2013,"2,559,283,000"
Belgium,Europe,Construction,31/12/2017,"3,241,055,000"
Belgium,Europe,Construction,31/12/2020,"2,951,435,000"
Belgium,Europe,Construction,31/12/2016,"3,272,006,000"
Belgium,Europe,Construction,31/12/2014,"3,315,938,000"
Belgium,Europe,Construction,31/12/2019,"3,208,414,000"
Belgium,Europe,Construction,31/12/2015,"2,708,321,000"
Belgium,Europe,Construction,31/12/2021,"2,850,404,000"
Belgium,Europe,Construction,31/12/2018,"3,670,407,000"
Belgium,Europe,Insurance and pension services,31/12/2020,"2,363,204,000"
Belgium,Europe,Insurance and pension services,31/12/2021,"3,602,627,000"
Belgium,Europe,Insurance and pension services,31/12/2019,"2,034,085,000"
Belgium,Europe,Insurance and pension services,31/12/2016,"1,407,981,000"
Belgium,Europe,Insurance and pension services,31/12/2018,"1,518,707,000"
Belgium,Europe,Insurance and pension services,31/12/2013,"2,167,489,000"
Belgium,Europe,Insurance and pension services,31/12/2015,"1,436,819,000"
Belgium,Europe,Insurance and pension services,31/12/2014,"1,936,954,000"
Belgium,Europe,Insurance and pension services,31/12/2017,"1,483,271,000"
Belgium,Europe,Direct insurance,31/12/2017,"547,895,000"
Belgium,Europe,Direct insurance,31/12/2013,"952,261,000"
Belgium,Europe,Direct insurance,31/12/2015,"596,918,000"
Belgium,Europe,Direct insurance,31/12/2018,"547,963,000"
Belgium,Europe,Direct insurance,31/12/2016,"629,828,000"
Belgium,Europe,Direct insurance,31/12/2014,"823,670,000"
Belgium,Europe,Direct insurance,31/12/2020,"518,557,000"
Belgium,Europe,Direct insurance,31/12/2019,"444,431,000"
Belgium,Europe,Life insurance,31/12/2017,"2,259,000"
Belgium,Europe,Life insurance,31/12/2019,"1,119,000"
Belgium,Europe,Life insurance,31/12/2020,"1,142,000"
Belgium,Europe,Life insurance,31/12/2016,"2,214,000"
Belgium,Europe,Life insurance,31/12/2014,"3,986,000"
Belgium,Europe,Life insurance,31/12/2015,"3,329,000"
Belgium,Europe,Life insurance,31/12/2018,"1,181,000"
Belgium,Europe,Life insurance,31/12/2013,"3,984,000"
Belgium,Europe,Freight insurance,31/12/2017,"64,392,000"
Belgium,Europe,Freight insurance,31/12/2019,"45,898,000"
Belgium,Europe,Freight insurance,31/12/2016,"70,842,000"
Belgium,Europe,Freight insurance,31/12/2015,"61,023,000"
Belgium,Europe,Freight insurance,31/12/2020,"42,261,000"
Belgium,Europe,Freight insurance,31/12/2018,"89,753,000"
Belgium,Europe,Freight insurance,31/12/2013,"100,937,000"
Belgium,Europe,Freight insurance,31/12/2014,"102,295,000"
Belgium,Europe,Reinsurance,31/12/2018,"677,868,000"
Belgium,Europe,Reinsurance,31/12/2013,"896,480,000"
Belgium,Europe,Reinsurance,31/12/2017,"605,509,000"
Belgium,Europe,Reinsurance,31/12/2019,"1,265,006,000"
Belgium,Europe,Reinsurance,31/12/2020,"1,495,135,000"
Belgium,Europe,Reinsurance,31/12/2015,"527,019,000"
Belgium,Europe,Reinsurance,31/12/2016,"508,069,000"
Belgium,Europe,Reinsurance,31/12/2014,"706,762,000"
Belgium,Europe,Auxiliary insurance services,31/12/2014,"403,864,000"
Belgium,Europe,Auxiliary insurance services,31/12/2013,"317,420,000"
Belgium,Europe,Auxiliary insurance services,31/12/2017,"330,997,000"
Belgium,Europe,Auxiliary insurance services,31/12/2018,"291,696,000"
Belgium,Europe,Auxiliary insurance services,31/12/2015,"310,664,000"
Belgium,Europe,Auxiliary insurance services,31/12/2019,"323,528,000"
Belgium,Europe,Auxiliary insurance services,31/12/2016,"268,977,000"
Belgium,Europe,Auxiliary insurance services,31/12/2020,"348,370,000"
Belgium,Europe,Pension and standardized guaranteed services,31/12/2016,"1,107,000"
Belgium,Europe,Pension and standardized guaranteed services,31/12/2013,0
Belgium,Europe,Pension and standardized guaranteed services,31/12/2017,0
Belgium,Europe,Pension and standardized guaranteed services,31/12/2018,"1,181,000"
Belgium,Europe,Pension and standardized guaranteed services,31/12/2015,"1,110,000"
Belgium,Europe,Pension and standardized guaranteed services,31/12/2014,"1,329,000"
Belgium,Europe,Pension and standardized guaranteed services,31/12/2020,0
Belgium,Europe,Pension and standardized guaranteed services,31/12/2019,0
Belgium,Europe,Pension services,31/12/2016,"1,107,000"
Belgium,Europe,Pension services,31/12/2013,0
Belgium,Europe,Pension services,31/12/2017,0
Belgium,Europe,Pension services,31/12/2018,"1,181,000"
Belgium,Europe,Pension services,31/12/2015,"1,110,000"
Belgium,Europe,Pension services,31/12/2019,0
Belgium,Europe,Pension services,31/12/2020,0
Belgium,Europe,Pension services,31/12/2014,"1,329,000"
Belgium,Europe,Standardized guarantee services,31/12/2017,0
Belgium,Europe,Standardized guarantee services,31/12/2016,0
Belgium,Europe,Standardized guarantee services,31/12/2019,0
Belgium,Europe,Standardized guarantee services,31/12/2013,0
Belgium,Europe,Standardized guarantee services,31/12/2014,0
Belgium,Europe,Standardized guarantee services,31/12/2015,0
Belgium,Europe,Standardized guarantee services,31/12/2020,0
Belgium,Europe,Standardized guarantee services,31/12/2018,0
Belgium,Europe,Financial services,31/12/2018,"6,887,327,000"
Belgium,Europe,Financial services,31/12/2017,"7,106,824,000"
Belgium,Europe,Financial services,31/12/2015,"5,604,150,000"
Belgium,Europe,Financial services,31/12/2019,"6,332,867,000"
Belgium,Europe,Financial services,31/12/2021,"7,321,163,000"
Belgium,Europe,Financial services,31/12/2016,"6,033,729,000"
Belgium,Europe,Financial services,31/12/2020,"6,577,907,000"
Belgium,Europe,Financial services,31/12/2013,"4,988,411,000"
Belgium,Europe,Financial services,31/12/2014,"6,812,552,000"
Belgium,Europe,Explicitly charged and other financial services,31/12/2013,"4,386,774,000"
Belgium,Europe,Explicitly charged and other financial services,31/12/2014,"5,214,366,000"
Belgium,Europe,Explicitly charged and other financial services,31/12/2017,"6,508,093,000"
Belgium,Europe,Explicitly charged and other financial services,31/12/2015,"4,603,369,000"
Belgium,Europe,Explicitly charged and other financial services,31/12/2019,"5,805,595,000"
Belgium,Europe,Explicitly charged and other financial services,31/12/2018,"6,342,907,000"
