Reporting Economy,Continent,Commercial services traded,Date,Value
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2016,"26,995,000"
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2014,"18,425,000"
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2015,"16,112,000"
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2019,"29,438,000"
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2020,"5,381,000"
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2013,"22,786,000"
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2021,"5,379,000"
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2017,"25,219,000"
Bolivia,South America,"Technical, trade-related, and other business services",31/12/2018,"29,817,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2019,"4,689,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2020,"3,673,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2015,"1,428,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2016,"1,694,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2018,"2,440,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2017,"1,400,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2021,"1,623,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2014,"1,652,000"
Bolivia,South America,"Personal, cultural, and recreational services",31/12/2013,"1,713,320"
Bolivia,South America,Audiovisual and related services,31/12/2021,"260,000"
Bolivia,South America,Audiovisual and related services,31/12/2018,"1,140,000"
Bolivia,South America,Audiovisual and related services,31/12/2013,"1,240,810"
Bolivia,South America,Audiovisual and related services,31/12/2017,"900,000"
Bolivia,South America,Audiovisual and related services,31/12/2016,"993,000"
Bolivia,South America,Audiovisual and related services,31/12/2014,"1,494,000"
Bolivia,South America,Audiovisual and related services,31/12/2015,"1,152,000"
Bolivia,South America,Audiovisual and related services,31/12/2020,"1,403,000"
Bolivia,South America,Audiovisual and related services,31/12/2019,"1,949,000"
Bolivia,South America,Goods-related services,31/12/2014,"81,119,000"
Bolivia,South America,Goods-related services,31/12/2015,"88,217,000"
Bolivia,South America,Goods-related services,31/12/2013,"115,885,000"
Bolivia,South America,Goods-related services,31/12/2019,"11,914,000"
Bolivia,South America,Goods-related services,31/12/2020,"12,822,000"
Bolivia,South America,Goods-related services,31/12/2018,"29,983,000"
Bolivia,South America,Goods-related services,31/12/2016,"70,094,000"
Bolivia,South America,Goods-related services,31/12/2021,"10,983,000"
Bolivia,South America,Goods-related services,31/12/2017,"74,670,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2015,"345,707,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2013,"370,908,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2017,"360,106,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2018,"347,824,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2014,"386,779,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2016,"343,935,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2019,"322,125,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2021,"353,396,000"
Bosnia and Herzegovina,Europe,Manufacturing services on physical inputs owned by others,31/12/2020,"225,850,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2013,"1,328,437,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2021,"1,232,819,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2018,"1,180,313,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2015,"1,155,538,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2017,"1,198,603,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2019,"1,034,447,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2016,"1,130,627,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2014,"1,391,165,000"
Bosnia and Herzegovina,Europe,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2020,"822,311,000"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2021,"8,283,000"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2017,"5,460,000"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2015,"5,444,000"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2013,"8,562,910"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2018,"5,972,000"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2014,"7,376,000"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2020,"6,856,000"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2016,"6,187,000"
Bosnia and Herzegovina,Europe,"Goods for processing abroad - Goods sent , Goods returned",31/12/2019,"5,146,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2014,"1,110,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2019,"186,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2020,"1,242,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2013,"755,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2018,"252,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2016,"1,671,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2015,"1,077,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2017,"252,000"
Bosnia and Herzegovina,Europe,Maintenance and repair services n.i.e.,31/12/2021,"3,651,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2015,"345,361,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2020,"374,090,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2013,"333,833,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2014,"334,468,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2019,"483,436,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2021,"542,873,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2016,"354,934,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2017,"437,020,000"
Bosnia and Herzegovina,Europe,Transport,31/12/2018,"492,745,000"
Bosnia and Herzegovina,Europe,Sea transport,31/12/2013,"2,527"
Bosnia and Herzegovina,Europe,Sea transport,31/12/2017,0
Bosnia and Herzegovina,Europe,Sea transport,31/12/2016,"317,000"
Bosnia and Herzegovina,Europe,Sea transport,31/12/2018,"13,000"
Bosnia and Herzegovina,Europe,Sea transport,31/12/2020,0
Bosnia and Herzegovina,Europe,Sea transport,31/12/2019,"11,000"
Bosnia and Herzegovina,Europe,Sea transport,31/12/2014,"47,000"
Bosnia and Herzegovina,Europe,Sea transport,31/12/2015,"18,000"
Bosnia and Herzegovina,Europe,Sea transport,31/12/2021,"127,000"
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2017,0
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2013,0
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2014,"45,000"
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2019,"10,000"
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2021,"90,000"
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2018,"13,000"
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2020,0
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2015,0
Bosnia and Herzegovina,Europe,Passenger (Sea),31/12/2016,"40,000"
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2019,0
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2016,0
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2013,0
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2015,0
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2014,"1,000"
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2017,0
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2018,0
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2020,0
Bosnia and Herzegovina,Europe,Freight (Sea),31/12/2021,"35,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2016,"68,946,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2019,"87,523,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2015,"65,656,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2014,"32,332,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2013,"39,978,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2020,"29,193,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2018,"85,231,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2017,"81,948,000"
Bosnia and Herzegovina,Europe,Air transport,31/12/2021,"67,354,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2021,"17,800,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2014,"30,488,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2020,"5,914,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2018,"27,275,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2017,"31,480,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2019,"25,896,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2013,"36,795,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2016,"27,479,000"
Bosnia and Herzegovina,Europe,Passenger (Air),31/12/2015,"27,250,000"
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2020,0
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2016,0
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2018,0
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2013,"2,261,150"
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2014,"3,000"
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2015,0
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2017,0
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2019,0
Bosnia and Herzegovina,Europe,Freight (Air),31/12/2021,0
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2013,"2,505,340"
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2020,"3,271,000"
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2021,"3,428,000"
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2019,"4,051,000"
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2016,"2,511,000"
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2018,"3,679,000"
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2017,"2,610,000"
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2014,"2,717,000"
Bosnia and Herzegovina,Europe,Postal and courier services,31/12/2015,"2,311,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2020,"426,527,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2017,"930,268,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2018,"1,096,319,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2013,"684,939,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2021,"940,536,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2019,"1,173,381,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2014,"707,058,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2016,"829,618,000"
Bosnia and Herzegovina,Europe,Travel,31/12/2015,"752,405,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2021,"225,229,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2013,"147,010,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2018,"290,937,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2017,"217,575,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2019,"314,885,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2016,"194,872,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2015,"175,750,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2020,"110,624,000"
Bosnia and Herzegovina,Europe,Goods (travel),31/12/2014,"151,287,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2021,"10,630,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2020,"5,048,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2014,"8,481,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2016,"9,561,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2017,"10,641,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2015,"8,865,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2013,"8,281,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2018,"12,583,000"
Bosnia and Herzegovina,Europe,Local transport services,31/12/2019,"13,302,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2018,"734,067,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2017,"638,039,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2015,"513,992,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2016,"563,728,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2021,"657,844,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2014,"424,637,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2013,"412,093,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2019,"781,709,000"
Bosnia and Herzegovina,Europe,Accommodation services,31/12/2020,"277,706,000"
Bosnia and Herzegovina,Europe,Food-serving services,31/12/2016,"17,243,000"
Bosnia and Herzegovina,Europe,Food-serving services,31/12/2021,"12,823,000"
Bosnia and Herzegovina,Europe,Food-serving services,31/12/2020,"7,913,000"
Bosnia and Herzegovina,Europe,Food-serving services,31/12/2014,"7,071,000"
Bosnia and Herzegovina,Europe,Food-serving services,31/12/2015,"14,911,000"
Bosnia and Herzegovina,Europe,Food-serving services,31/12/2017,"18,030,000"
Bosnia and Herzegovina,Europe,Food-serving services,31/12/2018,"18,913,000"
Bosnia and Herzegovina,Europe,Food-serving services,31/12/2013,"6,849,000"
